community_id,community_size,dominant_experience_level,entry_accessibility,community_label,defining_skills,defining_responsibility_signals,confidence,level_agreement,access_agreement,label_agreement,overall_agreement,calls_used,top_title_keywords,raw_call_outputs,batch_id
335,35,senior,moderate_entry_barrier,Senior Accounting & Finance,"['account management', 'accounting', 'tax']","['strategic', 'leadership']",high,1.0,1.0,0.333,0.778,3,"senior, account, accountant, executive, accounting, manager, audit, director, tax, sec, strategic, staff","[{""community_id"": 335, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Accounting & Finance"", ""defining_skills"": [""accounting"", ""tax"", ""audit""], ""defining_responsibility_signals"": [""strategic"", ""leadership""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 335, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Accounting & Finance\"", \""defining_skills\"": [\""accounting\"", \""tax\"", \""audit\""], \""defining_responsibility_signals\"": [\""strategic\"", \""leadership\""] , \""confidence\"": \""high\""}""}, {""community_id"": 335, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Account Management"", ""defining_skills"": [""account management"", ""strategic planning"", ""audit experience""], ""defining_responsibility_signals"": [""primary point of contact"", ""face of the organization""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 335, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Account Management\"", \""defining_skills\"": [\""account management\"", \""strategic planning\"", \""audit experience\""], \""defining_responsibility_signals\"": [\""primary point of contact\"", \""face of the organization\""] , \""confidence\"": \""high\""}""}, {""community_id"": 335, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Account Executive"", ""defining_skills"": [""account management"", ""sales"", ""client management""], ""defining_responsibility_signals"": [""revenue growth"", ""client retention""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 335, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Account Executive\"", \""defining_skills\"": [\""account management\"", \""sales\"", \""client management\""], \""defining_responsibility_signals\"": [\""revenue growth\"", \""client retention\""] , \""confidence\"": \""high\""}""}]",14
336,35,mid,moderate_entry_barrier,Accounts Receivable Specialist,"['finance', 'accounting', 'accounts receivable']","['leadership', 'experience']",high,1.0,1.0,0.333,0.778,3,"controller, accounting, accounts, manager, receivable, account, clerk, finance, specialist, director, accountant, financial","[{""community_id"": 336, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Accounts Receivable Specialist"", ""defining_skills"": [""accounts receivable"", ""finance"", ""accounting""], ""defining_responsibility_signals"": [""experience"", ""leadership""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 336, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Accounts Receivable Specialist\"", \""defining_skills\"": [\""accounts receivable\"", \""finance\"", \""accounting\""], \""defining_responsibility_signals\"": [\""experience\"", \""leadership\""] , \""confidence\"": \""high\""}""}, {""community_id"": 336, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Accounting & Finance"", ""defining_skills"": [""accounting"", ""finance"", ""managerial""], ""defining_responsibility_signals"": [""leadership"", ""certification""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 336, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Accounting & Finance\"", \""defining_skills\"": [\""accounting\"", \""finance\"", \""managerial\""], \""defining_responsibility_signals\"": [\""leadership\"", \""certification\""] , \""confidence\"": \""high\""}""}, {""community_id"": 336, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Real Estate Accounting"", ""defining_skills"": [""controller"", ""accounting"", ""finance""], ""defining_responsibility_signals"": [""manages"", ""acquisition development financing operations and sales""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 336, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Real Estate Accounting\"", \""defining_skills\"": [\""controller\"", \""accounting\"", \""finance\""], \""defining_responsibility_signals\"": [\""manages\"", \""acquisition development financing operations and sales\""] , \""confidence\"": \""high\""}""}]",14
337,35,mid,moderate_entry_barrier,Travel Medical Surgical Nurse,"['medical', 'surgical', 'registered']","['contract', 'travel']",high,1.0,1.0,1.0,1.0,3,"nurse, travel, med, surg, 736, ltc, 962, registered, medical, surgical, contract, 993","[{""community_id"": 337, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Travel Medical Surgical Nurse"", ""defining_skills"": [""medical"", ""surgical"", ""registered""], ""defining_responsibility_signals"": [""travel"", ""contract""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 337, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Travel Medical Surgical Nurse\"", \""defining_skills\"": [\""medical\"", \""surgical\"", \""registered\""], \""defining_responsibility_signals\"": [\""travel\"", \""contract\""] , \""confidence\"": \""high\""}""}, {""community_id"": 337, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Travel Medical Surgical Nurse"", ""defining_skills"": [""medical"", ""surgical"", ""registered""], ""defining_responsibility_signals"": [""travel"", ""contract""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 337, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Travel Medical Surgical Nurse\"", \""defining_skills\"": [\""medical\"", \""surgical\"", \""registered\""], \""defining_responsibility_signals\"": [\""travel\"", \""contract\""] , \""confidence\"": \""high\""}""}, {""community_id"": 337, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Travel Medical Surgical Nurse"", ""defining_skills"": [""medical"", ""surgical"", ""registered""], ""defining_responsibility_signals"": [""contract"", ""ltc""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 337, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Travel Medical Surgical Nurse\"", \""defining_skills\"": [\""medical\"", \""surgical\"", \""registered\""], \""defining_responsibility_signals\"": [\""contract\"", \""ltc\""] , \""confidence\"": \""high\""}""}]",14
338,35,mid,moderate_entry_barrier,Traveling PCU Nurse,"['travel', 'telemetry', 'registered nurse']","['medical', 'surgical']",high,1.0,1.0,0.667,0.889,3,"nurse, travel, registered, pcu, telemetry, medical, surgical, 791, 980, med, surg, care","[{""community_id"": 338, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Traveling Telemetry Nurse"", ""defining_skills"": [""telemetry"", ""travel"", ""registered nurse""], ""defining_responsibility_signals"": [""medical"", ""surgical""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 338, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Traveling Telemetry Nurse\"", \""defining_skills\"": [\""telemetry\"", \""travel\"", \""registered nurse\""], \""defining_responsibility_signals\"": [\""medical\"", \""surgical\""] , \""confidence\"": \""high\""}""}, {""community_id"": 338, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Traveling PCU Nurse"", ""defining_skills"": [""ACLS"", ""BLS"", ""NICU""], ""defining_responsibility_signals"": [""medical_surgical_care"", ""telemetry_monitoring""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 338, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Traveling PCU Nurse\"", \""defining_skills\"": [\""ACLS\"", \""BLS\"", \""NICU\""], \""defining_responsibility_signals\"": [\""medical_surgical_care\"", \""telemetry_monitoring\""] , \""confidence\"": \""high\""}""}, {""community_id"": 338, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Traveling PCU Nurse"", ""defining_skills"": [""nurse"", ""travel"", ""registered""], ""defining_responsibility_signals"": [""pcu"", ""telemetry""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 338, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Traveling PCU Nurse\"", \""defining_skills\"": [\""nurse\"", \""travel\"", \""registered\""], \""defining_responsibility_signals\"": [\""pcu\"", \""telemetry\""] , \""confidence\"": \""high\""}""}]",14
339,35,junior,moderate_entry_barrier,Customer Service Representative,"['customer service', 'sales', 'teamwork']","['handle customer inquiries', 'work in a fast-paced environment']",high,1.0,1.0,0.667,0.889,3,"customer, service, representative, team, member, sales, store, career, fair, april, 2pm, fine","[{""community_id"": 339, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Customer Service"", ""defining_skills"": [""Customer Service"", ""Sales"", ""Teamwork""], ""defining_responsibility_signals"": [""Handling Customer Inquiries"", ""Sales Support""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 339, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Customer Service\"", \""defining_skills\"": [\""Customer Service\"", \""Sales\"", \""Teamwork\""], \""defining_responsibility_signals\"": [\""Handling Customer Inquiries\"", \""Sales Support\""] , \""confidence\"": \""high\""}""}, {""community_id"": 339, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Customer Service Representative"", ""defining_skills"": [""customer service"", ""sales"", ""teamwork""], ""defining_responsibility_signals"": [""handle customer inquiries"", ""work in a fast-paced environment""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 339, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Customer Service Representative\"", \""defining_skills\"": [\""customer service\"", \""sales\"", \""teamwork\""], \""defining_responsibility_signals\"": [\""handle customer inquiries\"", \""work in a fast-paced environment\""] , \""confidence\"": \""high\""}""}, {""community_id"": 339, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Customer Service Representative"", ""defining_skills"": [""customer service"", ""sales"", ""teamwork""], ""defining_responsibility_signals"": [""handle customer inquiries"", ""work in a fast-paced environment""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 339, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Customer Service Representative\"", \""defining_skills\"": [\""customer service\"", \""sales\"", \""teamwork\""], \""defining_responsibility_signals\"": [\""handle customer inquiries\"", \""work in a fast-paced environment\""] , \""confidence\"": \""high\""}""}]",14
340,35,junior,moderate_entry_barrier,Banking Teller,"['customer service', 'banking operations', 'transaction processing']","['customer interaction', 'cash handling']",high,1.0,1.0,1.0,1.0,3,"teller, banking, banker, service, bank, operations, technician, advisor, specialist, processor, personal, coordinator","[{""community_id"": 340, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Banking Teller"", ""defining_skills"": [""customer service"", ""banking operations"", ""transaction processing""], ""defining_responsibility_signals"": [""customer interaction"", ""cash handling""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 340, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Banking Teller\"", \""defining_skills\"": [\""customer service\"", \""banking operations\"", \""transaction processing\""], \""defining_responsibility_signals\"": [\""customer interaction\"", \""cash handling\""] , \""confidence\"": \""high\""}""}, {""community_id"": 340, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Banking Teller"", ""defining_skills"": [""customer service"", ""banking operations"", ""transaction processing""], ""defining_responsibility_signals"": [""customer interaction"", ""cash handling""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 340, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Banking Teller\"", \""defining_skills\"": [\""customer service\"", \""banking operations\"", \""transaction processing\""], \""defining_responsibility_signals\"": [\""customer interaction\"", \""cash handling\""] , \""confidence\"": \""high\""}""}, {""community_id"": 340, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Banking Teller"", ""defining_skills"": [""customer service"", ""banking operations"", ""transaction processing""], ""defining_responsibility_signals"": [""customer interaction"", ""cash handling""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 340, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Banking Teller\"", \""defining_skills\"": [\""customer service\"", \""banking operations\"", \""transaction processing\""], \""defining_responsibility_signals\"": [\""customer interaction\"", \""cash handling\""] , \""confidence\"": \""high\""}""}]",14
341,35,mid,moderate_entry_barrier,SAP SD Consultant,"['ABAP', 'S/4HANA', 'SAP']","['project planning', 'technical leadership']",high,1.0,1.0,0.333,0.778,3,"sap, consultant, developer, project, abap, lead, technical, senior, manager, sac, hana, planning","[{""community_id"": 341, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""SAP SD Consultant"", ""defining_skills"": [""SAP SD"", ""ABAP"", ""S/4HANA""], ""defining_responsibility_signals"": [""project planning"", ""technical leadership""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 341, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""SAP SD Consultant\"", \""defining_skills\"": [\""SAP SD\"", \""ABAP\"", \""S/4HANA\""], \""defining_responsibility_signals\"": [\""project planning\"", \""technical leadership\""] , \""confidence\"": \""high\""}""}, {""community_id"": 341, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""SAP Technical"", ""defining_skills"": [""SAP"", ""ABAP"", ""HANA""], ""defining_responsibility_signals"": [""leadership"", ""project planning""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 341, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""SAP Technical\"", \""defining_skills\"": [\""SAP\"", \""ABAP\"", \""HANA\""], \""defining_responsibility_signals\"": [\""leadership\"", \""project planning\""] , \""confidence\"": \""high\""}""}, {""community_id"": 341, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""SAP Solution Architect"", ""defining_skills"": [""SAP"", ""ABAP"", ""S/4HANA""], ""defining_responsibility_signals"": [""greenfield"", ""BTB""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 341, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""SAP Solution Architect\"", \""defining_skills\"": [\""SAP\"", \""ABAP\"", \""S/4HANA\""], \""defining_responsibility_signals\"": [\""greenfield\"", \""BTB\""] , \""confidence\"": \""high\""}""}]",14
342,35,junior,moderate_entry_barrier,Janitorial Services,"['housekeeping', 'janitorial', 'maintenance']","['shift', 'supervisor']",high,1.0,1.0,1.0,1.0,3,"housekeeping, janitor, environmental, services, assistant, maintenance, technician, housekeeper, prn, aide, shift, supervisor","[{""community_id"": 342, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Janitorial Services"", ""defining_skills"": [""housekeeping"", ""janitorial"", ""maintenance""], ""defining_responsibility_signals"": [""shift"", ""supervisor""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 342, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Janitorial Services\"", \""defining_skills\"": [\""housekeeping\"", \""janitorial\"", \""maintenance\""], \""defining_responsibility_signals\"": [\""shift\"", \""supervisor\""] , \""confidence\"": \""high\""}""}, {""community_id"": 342, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Janitorial Services"", ""defining_skills"": [""housekeeping"", ""janitorial"", ""maintenance""], ""defining_responsibility_signals"": [""shift"", ""supervisor""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 342, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Janitorial Services\"", \""defining_skills\"": [\""housekeeping\"", \""janitorial\"", \""maintenance\""], \""defining_responsibility_signals\"": [\""shift\"", \""supervisor\""] , \""confidence\"": \""high\""}""}, {""community_id"": 342, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Janitorial Services"", ""defining_skills"": [""housekeeping"", ""janitorial"", ""maintenance""], ""defining_responsibility_signals"": [""shift"", ""supervisor""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 342, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Janitorial Services\"", \""defining_skills\"": [\""housekeeping\"", \""janitorial\"", \""maintenance\""], \""defining_responsibility_signals\"": [\""shift\"", \""supervisor\""] , \""confidence\"": \""high\""}""}]",14
343,35,mid,moderate_entry_barrier,Surgical Technologist,"['Certification', 'Operating Room Experience', 'Healthcare Services']","['operating room', 'services']",high,1.0,1.0,1.0,1.0,3,"surgical, technologist, certified, tech, technician, operating, room, services, center, cst, sign, bonus","[{""community_id"": 343, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Surgical Technologist"", ""defining_skills"": [""surgical"", ""certified"", ""technician""], ""defining_responsibility_signals"": [""operating room"", ""services""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 343, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Surgical Technologist\"", \""defining_skills\"": [\""surgical\"", \""certified\"", \""technician\""], \""defining_responsibility_signals\"": [\""operating room\"", \""services\""] , \""confidence\"": \""high\""}""}, {""community_id"": 343, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Surgical Technologist"", ""defining_skills"": [""Certification"", ""Operating Room Experience"", ""Healthcare Services""], ""defining_responsibility_signals"": [""Assist in surgical procedures"", ""Prepare operating room""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 343, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Surgical Technologist\"", \""defining_skills\"": [\""Certification\"", \""Operating Room Experience\"", \""Healthcare Services\""], \""defining_responsibility_signals\"": [\""Assist in surgical procedures\"", \""Prepare operating room\""] , \""confidence\"": \""high\""}""}, {""community_id"": 343, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Surgical Technologist"", ""defining_skills"": [""Certification"", ""Operating Room Experience"", ""Healthcare Services""], ""defining_responsibility_signals"": [""Average 18 years of experience"", ""Certification required""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 343, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Surgical Technologist\"", \""defining_skills\"": [\""Certification\"", \""Operating Room Experience\"", \""Healthcare Services\""], \""defining_responsibility_signals\"": [\""Average 18 years of experience\"", \""Certification required\""] , \""confidence\"": \""high\""}""}]",14
344,35,mid,moderate_entry_barrier,Procurement & Contracts,"['sourcing', 'procurement', 'contracts']","['negotiate contracts', 'manage proposals']",high,1.0,1.0,0.333,0.778,3,"procurement, specialist, manager, contracts, senior, sourcing, analyst, government, category, global, legal, head","[{""community_id"": 344, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Procurement & Contracts"", ""defining_skills"": [""contracts management"", ""procurement"", ""sourcing""], ""defining_responsibility_signals"": [""negotiate contracts"", ""manage proposals""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 344, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Procurement & Contracts\"", \""defining_skills\"": [\""contracts management\"", \""procurement\"", \""sourcing\""], \""defining_responsibility_signals\"": [\""negotiate contracts\"", \""manage proposals\""] , \""confidence\"": \""high\""}""}, {""community_id"": 344, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Government Procurement"", ""defining_skills"": [""procurement"", ""sourcing"", ""contracts""], ""defining_responsibility_signals"": [""leadership"", ""cross-functional teamwork""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 344, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Government Procurement\"", \""defining_skills\"": [\""procurement\"", \""sourcing\"", \""contracts\""], \""defining_responsibility_signals\"": [\""leadership\"", \""cross-functional teamwork\""] , \""confidence\"": \""high\""}""}, {""community_id"": 344, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Procurement & Sourcing"", ""defining_skills"": [""contracts"", ""sourcing"", ""category management""], ""defining_responsibility_signals"": [""managerial"", ""global""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 344, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Procurement & Sourcing\"", \""defining_skills\"": [\""contracts\"", \""sourcing\"", \""category management\""], \""defining_responsibility_signals\"": [\""managerial\"", \""global\""] , \""confidence\"": \""high\""}""}]",14
345,35,senior,moderate_entry_barrier,Healthcare Content Management,"['Business Development', 'Sales', 'Clinical Operations']","['Leadership', 'Custom Content Management']",high,1.0,1.0,0.333,0.778,3,"director, business, development, manager, sales, medical, clinical, commercial, revenue, operations, healthcare, cdmo","[{""community_id"": 345, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Healthcare Content Management"", ""defining_skills"": [""Business Development"", ""Sales"", ""Clinical Operations""], ""defining_responsibility_signals"": [""Leadership"", ""Custom Content Management""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 345, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Healthcare Content Management\"", \""defining_skills\"": [\""Business Development\"", \""Sales\"", \""Clinical Operations\""], \""defining_responsibility_signals\"": [\""Leadership\"", \""Custom Content Management\""] , \""confidence\"": \""high\""}""}, {""community_id"": 345, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Clinical Trial Business Development"", ""defining_skills"": [""business development"", ""clinical trial sales"", ""healthcare industry knowledge""], ""defining_responsibility_signals"": [""leadership"", ""revenue generation""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 345, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Clinical Trial Business Development\"", \""defining_skills\"": [\""business development\"", \""clinical trial sales\"", \""healthcare industry knowledge\""], \""defining_responsibility_signals\"": [\""leadership\"", \""revenue generation\""] , \""confidence\"": \""high\""}""}, {""community_id"": 345, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Healthcare Marketing"", ""defining_skills"": [""Pipeline Portfolio Management"", ""Leadership"", ""Marketing Strategy""], ""defining_responsibility_signals"": [""Global Marketing"", ""Early Commercialization""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 345, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Healthcare Marketing\"", \""defining_skills\"": [\""Pipeline Portfolio Management\"", \""Leadership\"", \""Marketing Strategy\""], \""defining_responsibility_signals\"": [\""Global Marketing\"", \""Early Commercialization\""] , \""confidence\"": \""high\""}""}]",14
