community_id,community_size,dominant_experience_level,entry_accessibility,community_label,defining_skills,defining_responsibility_signals,confidence,level_agreement,access_agreement,label_agreement,overall_agreement,calls_used,top_title_keywords,raw_call_outputs,batch_id
250,43,mid,moderate_entry_barrier,Mid-Level React Developers,"['React', 'Frontend', 'JavaScript']","['product team', 'code testing']",high,1.0,1.0,0.333,0.778,3,"engineer, senior, software, developer, react, end, front, product, designer, frontend, manager, engineering","[{""community_id"": 250, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Mid-Level React Developers"", ""defining_skills"": [""React"", ""JavaScript"", ""Frontend""], ""defining_responsibility_signals"": [""product team"", ""code testing""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 250, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Mid-Level React Developers\"", \""defining_skills\"": [\""React\"", \""JavaScript\"", \""Frontend\""], \""defining_responsibility_signals\"": [\""product team\"", \""code testing\""] , \""confidence\"": \""high\""}""}, {""community_id"": 250, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Software Engineer"", ""defining_skills"": [""React"", ""Frontend"", ""Software Development""], ""defining_responsibility_signals"": [""Mentoring"", ""CI/CD Infrastructure""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 250, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Software Engineer\"", \""defining_skills\"": [\""React\"", \""Frontend\"", \""Software Development\""], \""defining_responsibility_signals\"": [\""Mentoring\"", \""CI/CD Infrastructure\""] , \""confidence\"": \""high\""}""}, {""community_id"": 250, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Frontend Software Engineer"", ""defining_skills"": [""React"", ""Frontend"", ""Product Design""], ""defining_responsibility_signals"": [""Agile Development"", ""Teamwork""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 250, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Frontend Software Engineer\"", \""defining_skills\"": [\""React\"", \""Frontend\"", \""Product Design\""], \""defining_responsibility_signals\"": [\""Agile Development\"", \""Teamwork\""] , \""confidence\"": \""high\""}""}]",11
251,43,mid,moderate_entry_barrier,Multifamily Leasing & Marketing,"['leasing', 'marketing', 'consulting']","['occupancy_management', 'revenue_generation']",high,1.0,1.0,0.667,0.889,3,"leasing, professional, consultant, manager, lease, specialist, multifamily, floating, senior, analyst, lakes, maa","[{""community_id"": 251, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Multifamily Leasing"", ""defining_skills"": [""leasing"", ""consulting"", ""marketing""], ""defining_responsibility_signals"": [""occupancy_management"", ""revenue_generation""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 251, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Multifamily Leasing\"", \""defining_skills\"": [\""leasing\"", \""consulting\"", \""marketing\""], \""defining_responsibility_signals\"": [\""occupancy_management\"", \""revenue_generation\""] , \""confidence\"": \""high\""}""}, {""community_id"": 251, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Multifamily Leasing & Marketing"", ""defining_skills"": [""leasing"", ""marketing"", ""renewals""], ""defining_responsibility_signals"": [""occupancy"", ""revenue""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 251, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Multifamily Leasing & Marketing\"", \""defining_skills\"": [\""leasing\"", \""marketing\"", \""renewals\""], \""defining_responsibility_signals\"": [\""occupancy\"", \""revenue\""] , \""confidence\"": \""high\""}""}, {""community_id"": 251, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Multifamily Leasing & Marketing"", ""defining_skills"": [""leasing"", ""marketing"", ""renewal_strategies""], ""defining_responsibility_signals"": [""coordinate"", ""achieve_occupancy""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 251, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Multifamily Leasing & Marketing\"", \""defining_skills\"": [\""leasing\"", \""marketing\"", \""renewal_strategies\""], \""defining_responsibility_signals\"": [\""coordinate\"", \""achieve_occupancy\""] , \""confidence\"": \""high\""}""}]",11
252,43,senior,moderate_entry_barrier,Senior Energy Engineers,"['clean energy development', 'electrical engineering', 'substation management']","['leadership', 'project management']",high,1.0,1.0,0.667,0.889,3,"engineer, energy, senior, manager, director, engineering, efficiency, project, electrical, substation, clean, development","[{""community_id"": 252, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Energy Efficiency Engineering"", ""defining_skills"": [""electrical engineering"", ""substation management"", ""clean energy development""], ""defining_responsibility_signals"": [""leadership"", ""project management""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 252, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Energy Efficiency Engineering\"", \""defining_skills\"": [\""electrical engineering\"", \""substation management\"", \""clean energy development\""], \""defining_responsibility_signals\"": [\""leadership\"", \""project management\""] , \""confidence\"": \""high\""}""}, {""community_id"": 252, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Energy Engineers"", ""defining_skills"": [""electrical engineering"", ""substation management"", ""clean energy development""], ""defining_responsibility_signals"": [""leadership"", ""risk management""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 252, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Energy Engineers\"", \""defining_skills\"": [\""electrical engineering\"", \""substation management\"", \""clean energy development\""], \""defining_responsibility_signals\"": [\""leadership\"", \""risk management\""] , \""confidence\"": \""high\""}""}, {""community_id"": 252, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Energy Engineers"", ""defining_skills"": [""substation"", ""electrical"", ""clean energy development""], ""defining_responsibility_signals"": [""project management"", ""team leadership""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 252, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Energy Engineers\"", \""defining_skills\"": [\""substation\"", \""electrical\"", \""clean energy development\""], \""defining_responsibility_signals\"": [\""project management\"", \""team leadership\""] , \""confidence\"": \""high\""}""}]",11
253,42,junior,moderate_entry_barrier,Medical Office Assistant,"['patient check-in/out', 'financial processing', 'billing']","['certification required', 'bachelor degree not required']",high,1.0,1.0,1.0,1.0,3,"assistant, patient, medical, care, technician, nurse, administrative, office, certified, aide, practitioner, safety","[{""community_id"": 253, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Medical Office Assistant"", ""defining_skills"": [""patient check-in/out"", ""financial processing"", ""billing information""], ""defining_responsibility_signals"": [""certification required (76.2%)"", ""bachelor degree required (9.5%)""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 253, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Medical Office Assistant\"", \""defining_skills\"": [\""patient check-in/out\"", \""financial processing\"", \""billing information\""], \""defining_responsibility_signals\"": [\""certification required (76.2%)\"", \""bachelor degree required (9.5%)\""] , \""confidence\"": \""high\""}""}, {""community_id"": 253, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Medical Office Assistant"", ""defining_skills"": [""patient check-in/out"", ""financial processing"", ""billing""], ""defining_responsibility_signals"": [""certification required"", ""bachelor degree not required""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 253, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Medical Office Assistant\"", \""defining_skills\"": [\""patient check-in/out\"", \""financial processing\"", \""billing\""], \""defining_responsibility_signals\"": [\""certification required\"", \""bachelor degree not required\""] , \""confidence\"": \""high\""}""}, {""community_id"": 253, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Medical Office Assistant"", ""defining_skills"": [""patient check-in/out"", ""financial processing"", ""billing""], ""defining_responsibility_signals"": [""certification required"", ""bachelor degree not required""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 253, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Medical Office Assistant\"", \""defining_skills\"": [\""patient check-in/out\"", \""financial processing\"", \""billing\""], \""defining_responsibility_signals\"": [\""certification required\"", \""bachelor degree not required\""] , \""confidence\"": \""high\""}""}]",11
254,42,senior,moderate_entry_barrier,Business Intelligence & Analytics,"['strategic_intelligence', 'market_analysis', 'clinical_analytics']","['stakeholder_collaboration', 'insight_delivery']",high,1.0,1.0,0.333,0.778,3,"business, analyst, senior, analytics, strategy, intelligence, execution, operations, lead, consultant, director, manager","[{""community_id"": 254, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Business Intelligence & Analytics"", ""defining_skills"": [""strategic_intelligence"", ""market_analysis"", ""clinical_analytics""], ""defining_responsibility_signals"": [""stakeholder_collaboration"", ""insight_delivery""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 254, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Business Intelligence & Analytics\"", \""defining_skills\"": [\""strategic_intelligence\"", \""market_analysis\"", \""clinical_analytics\""], \""defining_responsibility_signals\"": [\""stakeholder_collaboration\"", \""insight_delivery\""] , \""confidence\"": \""high\""}""}, {""community_id"": 254, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Business Analytics"", ""defining_skills"": [""strategy"", ""intelligence"", ""execution""], ""defining_responsibility_signals"": [""lead"", ""consult""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 254, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Business Analytics\"", \""defining_skills\"": [\""strategy\"", \""intelligence\"", \""execution\""], \""defining_responsibility_signals\"": [\""lead\"", \""consult\""] , \""confidence\"": \""high\""}""}, {""community_id"": 254, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Corporate Strategy & Intelligence"", ""defining_skills"": [""strategic_intelligence"", ""corporate_strategy"", ""ultra_high_impact_issues""], ""defining_responsibility_signals"": [""drive_company_performance"", ""discrete_projects""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 254, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Corporate Strategy & Intelligence\"", \""defining_skills\"": [\""strategic_intelligence\"", \""corporate_strategy\"", \""ultra_high_impact_issues\""], \""defining_responsibility_signals\"": [\""drive_company_performance\"", \""discrete_projects\""] , \""confidence\"": \""high\""}""}]",11
255,42,mid,moderate_entry_barrier,Electrical Engineering,"['electrical engineering', 'design', 'analysis']","['design and analyze electro-mechanical components', 'develop design information']",high,1.0,1.0,0.667,0.889,3,"engineer, electrical, project, engineering, senior, civil, manager, gas, technical, iii, director, principal","[{""community_id"": 255, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Electrical Engineering"", ""defining_skills"": [""electrical engineering"", ""design"", ""analysis""], ""defining_responsibility_signals"": [""design and analyze electro-mechanical components"", ""develop design information""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 255, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Electrical Engineering\"", \""defining_skills\"": [\""electrical engineering\"", \""design\"", \""analysis\""], \""defining_responsibility_signals\"": [\""design and analyze electro-mechanical components\"", \""develop design information\""] , \""confidence\"": \""high\""}""}, {""community_id"": 255, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Electrical Engineering"", ""defining_skills"": [""power flow"", ""short circuit"", ""facility studies""], ""defining_responsibility_signals"": [""perform"", ""studies""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 255, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Electrical Engineering\"", \""defining_skills\"": [\""power flow\"", \""short circuit\"", \""facility studies\""], \""defining_responsibility_signals\"": [\""perform\"", \""studies\""] , \""confidence\"": \""high\""}""}, {""community_id"": 255, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Electrical Engineering"", ""defining_skills"": [""electrical engineering"", ""project management"", ""gas industry knowledge""], ""defining_responsibility_signals"": [""technical leadership"", ""community building""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 255, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Electrical Engineering\"", \""defining_skills\"": [\""electrical engineering\"", \""project management\"", \""gas industry knowledge\""], \""defining_responsibility_signals\"": [\""technical leadership\"", \""community building\""] , \""confidence\"": \""high\""}""}]",11
256,42,senior,moderate_entry_barrier,Solutions Architect,"['architect', 'solutions', 'senior']","['leadership', 'consulting']",high,1.0,1.0,0.667,0.889,3,"architect, solutions, lead, senior, engineer, software, technical, solution, consultant, developer, systems, platform","[{""community_id"": 256, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Solutions Architect"", ""defining_skills"": [""architect"", ""solutions"", ""senior""], ""defining_responsibility_signals"": [""leadership"", ""consulting""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 256, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Solutions Architect\"", \""defining_skills\"": [\""architect\"", \""solutions\"", \""senior\""], \""defining_responsibility_signals\"": [\""leadership\"", \""consulting\""] , \""confidence\"": \""high\""}""}, {""community_id"": 256, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Solutions Architect"", ""defining_skills"": [""architect"", ""solutions"", ""senior""], ""defining_responsibility_signals"": [""leadership"", ""consulting""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 256, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Solutions Architect\"", \""defining_skills\"": [\""architect\"", \""solutions\"", \""senior\""], \""defining_responsibility_signals\"": [\""leadership\"", \""consulting\""] , \""confidence\"": \""high\""}""}, {""community_id"": 256, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Software Architect"", ""defining_skills"": [""architect"", ""solutions"", ""technical""], ""defining_responsibility_signals"": [""leadership"", ""consulting""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 256, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Software Architect\"", \""defining_skills\"": [\""architect\"", \""solutions\"", \""technical\""], \""defining_responsibility_signals\"": [\""leadership\"", \""consulting\""] , \""confidence\"": \""high\""}""}]",11
257,42,junior,moderate_entry_barrier,Speech-Language Pathologist,"['speech', 'language', 'pathologist']","['inpatient', 'outpatient']",high,1.0,1.0,0.667,0.889,3,"speech, pathologist, language, slp, prn, snf, rehab, travel, inpatient, outpatient, therapist, local","[{""community_id"": 257, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Speech-Language Pathologist"", ""defining_skills"": [""speech"", ""language"", ""pathologist""], ""defining_responsibility_signals"": [""inpatient"", ""outpatient""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 257, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Speech-Language Pathologist\"", \""defining_skills\"": [\""speech\"", \""language\"", \""pathologist\""], \""defining_responsibility_signals\"": [\""inpatient\"", \""outpatient\""] , \""confidence\"": \""high\""}""}, {""community_id"": 257, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Speech Language Pathologist"", ""defining_skills"": [""speech"", ""language"", ""pathologist""], ""defining_responsibility_signals"": [""inpatient"", ""outpatient""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 257, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Speech Language Pathologist\"", \""defining_skills\"": [\""speech\"", \""language\"", \""pathologist\""], \""defining_responsibility_signals\"": [\""inpatient\"", \""outpatient\""] , \""confidence\"": \""high\""}""}, {""community_id"": 257, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Speech-Language Pathologist"", ""defining_skills"": [""speech"", ""language"", ""pathologist""], ""defining_responsibility_signals"": [""inpatient"", ""outpatient""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 257, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Speech-Language Pathologist\"", \""defining_skills\"": [\""speech\"", \""language\"", \""pathologist\""], \""defining_responsibility_signals\"": [\""inpatient\"", \""outpatient\""] , \""confidence\"": \""high\""}""}]",11
258,42,senior,moderate_entry_barrier,Creative Management,"['communications', 'creative', 'corporate marketing']","['art direction', 'planning']",high,1.0,1.0,0.667,0.889,3,"director, manager, communications, creative, corporate, marketing, brand, media, designer, planning, art, management","[{""community_id"": 258, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Creative & Marketing Management"", ""defining_skills"": [""communications"", ""creative"", ""corporate marketing""], ""defining_responsibility_signals"": [""art direction"", ""planning""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 258, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Creative & Marketing Management\"", \""defining_skills\"": [\""communications\"", \""creative\"", \""corporate marketing\""], \""defining_responsibility_signals\"": [\""art direction\"", \""planning\""] , \""confidence\"": \""high\""}""}, {""community_id"": 258, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Creative Management"", ""defining_skills"": [""brand management"", ""creative direction"", ""visual strategy""], ""defining_responsibility_signals"": [""define brand visual language"", ""inspire high quality visuals""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 258, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Creative Management\"", \""defining_skills\"": [\""brand management\"", \""creative direction\"", \""visual strategy\""], \""defining_responsibility_signals\"": [\""define brand visual language\"", \""inspire high quality visuals\""] , \""confidence\"": \""high\""}""}, {""community_id"": 258, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Creative Management"", ""defining_skills"": [""creative_execution"", ""campaign_management"", ""multi_channel_marketing""], ""defining_responsibility_signals"": [""team_leadership"", ""cross_functional_collaboration""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 258, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Creative Management\"", \""defining_skills\"": [\""creative_execution\"", \""campaign_management\"", \""multi_channel_marketing\""], \""defining_responsibility_signals\"": [\""team_leadership\"", \""cross_functional_collaboration\""] , \""confidence\"": \""high\""}""}]",11
259,42,mid,moderate_entry_barrier,Dental Hygienist,"['pediatric care', 'patient coordination', 'dental hygiene']","['provide best-in-class patient care', 'focus on patient health and happiness']",high,1.0,1.0,1.0,1.0,3,"dental, hygienist, dentist, pediatric, patient, coordinator, care, days, week, registered, rdh, michigan","[{""community_id"": 259, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Dental Hygienist"", ""defining_skills"": [""pediatric care"", ""patient coordination"", ""dental hygiene""], ""defining_responsibility_signals"": [""provide best-in-class patient care"", ""focus on patient health and happiness""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 259, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Dental Hygienist\"", \""defining_skills\"": [\""pediatric care\"", \""patient coordination\"", \""dental hygiene\""], \""defining_responsibility_signals\"": [\""provide best-in-class patient care\"", \""focus on patient health and happiness\""] , \""confidence\"": \""high\""}""}, {""community_id"": 259, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Dental Hygienist"", ""defining_skills"": [""pediatric care"", ""patient coordination"", ""dental hygiene""], ""defining_responsibility_signals"": [""world-class development"", ""industry-leading pay""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 259, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Dental Hygienist\"", \""defining_skills\"": [\""pediatric care\"", \""patient coordination\"", \""dental hygiene\""], \""defining_responsibility_signals\"": [\""world-class development\"", \""industry-leading pay\""] , \""confidence\"": \""high\""}""}, {""community_id"": 259, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Dental Hygienist"", ""defining_skills"": [""pediatric care"", ""patient coordination"", ""dental hygiene""], ""defining_responsibility_signals"": [""provide dental care"", ""maintain patient records""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 259, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Dental Hygienist\"", \""defining_skills\"": [\""pediatric care\"", \""patient coordination\"", \""dental hygiene\""], \""defining_responsibility_signals\"": [\""provide dental care\"", \""maintain patient records\""] , \""confidence\"": \""high\""}""}]",11
260,42,mid,moderate_entry_barrier,Recruitment & Talent Acquisition,"['sourcing', 'recruitment', 'talent acquisition']","['shape future of talent', 'discover and engage top talent']",high,1.0,1.0,0.333,0.778,3,"recruiter, technical, recruiting, recruitment, talent, executive, senior, principal, specialist, corporate, entry, contract","[{""community_id"": 260, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Recruitment & Talent Acquisition"", ""defining_skills"": [""recruitment"", ""talent acquisition"", ""sourcing""], ""defining_responsibility_signals"": [""shape future of talent"", ""discover and engage top talent""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 260, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Recruitment & Talent Acquisition\"", \""defining_skills\"": [\""recruitment\"", \""talent acquisition\"", \""sourcing\""], \""defining_responsibility_signals\"": [\""shape future of talent\"", \""discover and engage top talent\""] , \""confidence\"": \""high\""}""}, {""community_id"": 260, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Corporate Recruitment"", ""defining_skills"": [""sourcing"", ""screening"", ""interviewing""], ""defining_responsibility_signals"": [""attracting"", ""hiring""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 260, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Corporate Recruitment\"", \""defining_skills\"": [\""sourcing\"", \""screening\"", \""interviewing\""], \""defining_responsibility_signals\"": [\""attracting\"", \""hiring\""] , \""confidence\"": \""high\""}""}, {""community_id"": 260, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Technical Recruitment"", ""defining_skills"": [""recruiting"", ""technical"", ""talent""], ""defining_responsibility_signals"": [""leadership"", ""bachelor_degree""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 260, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Technical Recruitment\"", \""defining_skills\"": [\""recruiting\"", \""technical\"", \""talent\""], \""defining_responsibility_signals\"": [\""leadership\"", \""bachelor_degree\""] , \""confidence\"": \""high\""}""}]",11
